deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.5894925373134329,0.6458333333333334,0.5915404830434239,0.6365259875693489,0.40298507462686567,0.4909090909090909,0.776,,,0.0,44.0,,pima,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5391641791044776,0.6614583333333334,0.5004603130128488,0.5861289843760423,0.13432835820895522,0.5625,0.944,,,0.0,0.0,,pima,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6265671641791045,0.703125,0.6307567731704848,0.6801374455953305,0.373134328358209,0.625,0.88,0.20454545454545456,0.045454545454545456,,,,pima,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6808955223880597,0.6927083333333334,0.6731207617948347,0.6972926585870244,0.6417910447761194,0.5512820512820513,0.72,,,0.0,44.0,,pima,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6108059701492538,0.6510416666666666,0.6118637419666294,0.6491148834846977,0.47761194029850745,0.5,0.744,,,0.0,44.0,,pima,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6419701492537313,0.6510416666666666,0.6326145937455376,0.6574697153600838,0.6119402985074627,0.5,0.672,,,0.0,44.0,,pima,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5471641791044776,0.671875,0.5071507150715071,0.593222863953062,0.13432835820895522,0.6428571428571429,0.96,,,0.0,0.0,,pima,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6087164179104478,0.6979166666666666,0.607887323943662,0.6646449530516433,0.31343283582089554,0.6363636363636364,0.904,0.22727272727272727,0.06818181818181818,,,,pima,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6481194029850746,0.6770833333333334,0.6470588235294117,0.6781556372549019,0.5522388059701493,0.5362318840579711,0.744,,,0.0,44.0,,pima,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6641194029850747,0.6979166666666666,0.6652236652236652,0.6968268999519,0.5522388059701493,0.5692307692307692,0.776,,,0.0,44.0,,pima,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.642268656716418,0.6875,0.64562569213732,0.6824243263196751,0.4925373134328358,0.559322033898305,0.792,,,0.0,44.0,,pima,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5999402985074627,0.7135416666666666,0.5844973440881369,0.6544466030559382,0.22388059701492538,0.8333333333333334,0.976,,,0.0,0.0,,pima,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6356417910447761,0.7239583333333334,0.6393407761828814,0.692113016126174,0.34328358208955223,0.71875,0.928,0.25,0.022727272727272728,,,,pima,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6825074626865671,0.7083333333333334,0.6812144212523719,0.7093018659076534,0.5970149253731343,0.5797101449275363,0.768,,,0.0,44.0,,pima,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6611940298507463,0.703125,0.6646956095468611,0.6989864502588926,0.5223880597014925,0.5833333333333334,0.8,,,0.0,44.0,,pima,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6801194029850747,0.71875,0.68359375,0.7154541015625,0.5522388059701493,0.6065573770491803,0.808,,,0.0,44.0,,pima,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5690149253731343,0.6822916666666666,0.5467316846627192,0.6216124366268044,0.19402985074626866,0.65,0.944,,,0.0,0.0,,pima,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6185671641791045,0.6927083333333334,0.6220850708924104,0.6714362663330552,0.373134328358209,0.5952380952380952,0.864,0.29545454545454547,0.045454545454545456,,,,pima,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.610268656716418,0.6458333333333334,0.610268656716418,0.6458333333333334,0.4925373134328358,0.4925373134328358,0.728,,,0.0,44.0,,pima,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6841194029850746,0.7239583333333334,0.6882257422102392,0.7201102081354617,0.5522388059701493,0.6166666666666667,0.816,,,0.0,44.0,,pima,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6148059701492538,0.65625,0.6162325863113265,0.6536682313749242,0.47761194029850745,0.5079365079365079,0.752,,,0.0,44.0,,pima,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5626268656716418,0.6875,0.5263157894736843,0.6097861842105263,0.14925373134328357,0.7692307692307693,0.976,,,0.0,0.0,,pima,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6207164179104478,0.7135416666666666,0.6206760300298143,0.6773729450291558,0.31343283582089554,0.7,0.928,0.3181818181818182,0.022727272727272728,,,,pima,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.614268656716418,0.6510416666666666,0.6146541652937123,0.6504249293552606,0.4925373134328358,0.5,0.736,,,0.0,44.0,,pima,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5884179104477611,0.6354166666666666,0.58984375,0.6311442057291666,0.43283582089552236,0.47540983606557374,0.744,,,0.0,44.0,,pima,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6062686567164179,0.640625,0.6058902275769745,0.6412343819723337,0.4925373134328358,0.4852941176470588,0.72,,,0.0,44.0,,pima,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.570089552238806,0.6927083333333334,0.538442733162205,0.6190499837020739,0.16417910447761194,0.7857142857142857,0.976,,,0.0,0.0,,pima,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6257910447761194,0.7291666666666666,0.6226757369614513,0.68322940287226,0.2835820895522388,0.8260869565217391,0.968,0.29545454545454547,0.06818181818181818,,,,pima,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6675820895522389,0.6979166666666666,0.6675820895522389,0.6979166666666666,0.5671641791044776,0.5671641791044776,0.768,,,0.0,44.0,,pima,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6004179104477612,0.6510416666666666,0.6026563706563707,0.6445421492921493,0.43283582089552236,0.5,0.768,,,0.0,44.0,,pima,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6601194029850747,0.6927083333333334,0.6606656082437168,0.692165236297916,0.5522388059701493,0.5606060606060606,0.768,,,0.0,44.0,,pima,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5954029850746269,0.703125,0.5831651114073511,0.6507153399352504,0.23880597014925373,0.7272727272727273,0.952,,,0.0,0.0,,pima,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.735044776119403,0.78125,0.7454545454545455,0.7742897727272728,0.582089552238806,0.7358490566037735,0.888,0.22727272727272727,0.06818181818181818,,,,pima,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6923582089552238,0.703125,0.6842014139373828,0.7075539243976339,0.6567164179104478,0.5641025641025641,0.728,,,0.0,44.0,,pima,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6470447761194029,0.6666666666666666,0.642416482365266,0.6705466961548908,0.582089552238806,0.52,0.712,,,0.0,44.0,,pima,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.7003582089552238,0.7135416666666666,0.6935844238748803,0.7172072826896478,0.6567164179104478,0.5789473684210527,0.744,,,0.0,44.0,,pima,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5506268656716418,0.671875,0.5158307649201457,0.5988634771644717,0.14925373134328357,0.625,0.952,,,0.0,0.0,,pima,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6580298507462687,0.7395833333333334,0.6662494785148101,0.7135090738423028,0.3880597014925373,0.7428571428571429,0.928,0.25,0.045454545454545456,,,,pima,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6888955223880597,0.703125,0.6824420392885122,0.7069239111510894,0.6417910447761194,0.5657894736842105,0.736,,,0.0,44.0,,pima,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6601194029850747,0.6927083333333334,0.6606656082437168,0.692165236297916,0.5522388059701493,0.5606060606060606,0.768,,,0.0,44.0,,pima,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6899701492537313,0.7135416666666666,0.6879340406040368,0.7149384462700829,0.6119402985074627,0.5857142857142857,0.768,,,0.0,44.0,,pima,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5277014925373135,0.6510416666666666,0.48508986110555175,0.5733944915876129,0.11940298507462686,0.5,0.936,,,0.0,0.0,,pima,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.5754029850746268,0.6770833333333334,0.5633162142333089,0.6306477745169968,0.23880597014925373,0.5925925925925926,0.912,0.3409090909090909,0.06818181818181818,,,,pima,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6273432835820896,0.6770833333333334,0.6307692307692307,0.6702724358974358,0.4626865671641791,0.543859649122807,0.792,,,0.0,44.0,,pima,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5969552238805971,0.6510416666666666,0.5992897860013083,0.6427913668504501,0.417910447761194,0.5,0.776,,,0.0,44.0,,pima,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6457313432835821,0.6875,0.6484375,0.683837890625,0.5074626865671642,0.5573770491803278,0.784,,,0.0,44.0,,pima,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5857142857142857,0.74,0.5776478232618583,0.6823911630929174,0.2,0.75,0.9714285714285714,,,0.0,0.0,,credit-g,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.6333333333333333,0.764,0.6443640747438215,0.726871609403255,0.30666666666666664,0.7666666666666667,0.96,0.25806451612903225,0.06451612903225806,,,,credit-g,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6361904761904762,0.704,0.6391229712858927,0.7003277153558054,0.4666666666666667,0.5072463768115942,0.8057142857142857,,,0.0,62.0,,credit-g,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6333333333333333,0.716,0.6397767630644343,0.7060578386605785,0.4266666666666667,0.5333333333333333,0.84,,,0.0,62.0,,credit-g,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6238095238095238,0.692,0.6260320543953375,0.6888586692569209,0.4533333333333333,0.4857142857142857,0.7942857142857143,,,0.0,62.0,,credit-g,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5447619047619048,0.72,0.5084821930120211,0.6374564655656668,0.10666666666666667,0.7272727272727273,0.9828571428571429,,,0.0,0.0,,credit-g,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.5657142857142857,0.712,0.5566065622228791,0.6616021282885014,0.2,0.5555555555555556,0.9314285714285714,0.25806451612903225,0.016129032258064516,,,,credit-g,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6276190476190476,0.708,0.6330256781484386,0.6993746355392009,0.4266666666666667,0.5161290322580645,0.8285714285714286,,,0.0,62.0,,credit-g,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6104761904761905,0.7,0.6158652762696932,0.6877752965520066,0.38666666666666666,0.5,0.8342857142857143,,,0.0,62.0,,credit-g,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6466666666666666,0.724,0.6531338601677023,0.7158472582493817,0.4533333333333333,0.5483870967741935,0.84,,,0.0,62.0,,credit-g,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5257142857142857,0.704,0.4803954611841366,0.6167396921694192,0.08,0.5454545454545454,0.9714285714285714,,,0.0,0.0,,credit-g,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.5361904761904762,0.692,0.515101136048767,0.6322527015793848,0.14666666666666667,0.4583333333333333,0.9257142857142857,0.1935483870967742,0.08064516129032258,,,,credit-g,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5228571428571429,0.588,0.5218287496982414,0.5929806317431431,0.36,0.32926829268292684,0.6857142857142857,,,0.0,62.0,,credit-g,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5352380952380952,0.616,0.5356396563733457,0.6129092175528209,0.3333333333333333,0.352112676056338,0.7371428571428571,,,0.0,62.0,,credit-g,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.5314285714285715,0.616,0.5318352059925093,0.6112359550561798,0.32,0.34782608695652173,0.7428571428571429,,,0.0,62.0,,credit-g,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5257142857142857,0.704,0.4803954611841366,0.6167396921694192,0.08,0.5454545454545454,0.9714285714285714,,,0.0,0.0,,credit-g,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.5733333333333334,0.712,0.5690068001149315,0.6683076333684513,0.22666666666666666,0.5483870967741935,0.92,0.22580645161290322,0.06451612903225806,,,,credit-g,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5847619047619048,0.648,0.5840895341802783,0.6493042952208106,0.4266666666666667,0.4155844155844156,0.7428571428571429,,,0.0,62.0,,credit-g,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6276190476190476,0.676,0.6239624148112384,0.6799168074873262,0.5066666666666667,0.4634146341463415,0.7485714285714286,,,0.0,62.0,,credit-g,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.5780952380952381,0.644,0.5777908499212508,0.6446687792937247,0.41333333333333333,0.40789473684210525,0.7428571428571429,,,0.0,62.0,,credit-g,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5571428571428572,0.732,0.5251594613749114,0.6505173635719348,0.12,0.9,0.9942857142857143,,,0.0,0.0,,credit-g,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.6038095238095238,0.728,0.6087997054491899,0.6951767304860088,0.29333333333333333,0.5945945945945946,0.9142857142857143,0.24193548387096775,0.04838709677419355,,,,credit-g,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.618095238095238,0.684,0.6193945000096356,0.6821182864080476,0.4533333333333333,0.4722222222222222,0.7828571428571428,,,0.0,62.0,,credit-g,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6066666666666667,0.7,0.6121144417551045,0.6859678520449327,0.37333333333333335,0.5,0.84,,,0.0,62.0,,credit-g,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6409523809523809,0.716,0.6462663664082584,0.7090894597341516,0.4533333333333333,0.53125,0.8285714285714286,,,0.0,62.0,,credit-g,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5495238095238095,0.716,0.52309304387544,0.644418173513528,0.13333333333333333,0.625,0.9657142857142857,,,0.0,0.0,,credit-g,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.5447619047619048,0.688,0.5330907001245091,0.6406666028158222,0.18666666666666668,0.45161290322580644,0.9028571428571428,0.25806451612903225,0.04838709677419355,,,,credit-g,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5828571428571429,0.672,0.5858920491273433,0.6614253393665159,0.36,0.4426229508196721,0.8057142857142857,,,0.0,62.0,,credit-g,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5828571428571429,0.688,0.5861981156098803,0.6682964094728799,0.32,0.47058823529411764,0.8457142857142858,,,0.0,62.0,,credit-g,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.5771428571428572,0.68,0.5799731182795699,0.6619623655913979,0.32,0.4528301886792453,0.8342857142857143,,,0.0,62.0,,credit-g,catboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5276190476190477,0.696,0.49381926683716965,0.6217817561807332,0.10666666666666667,0.47058823529411764,0.9485714285714286,,,0.0,0.0,,credit-g,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.5771428571428572,0.696,0.5784896619043394,0.6675126453101429,0.28,0.4883720930232558,0.8742857142857143,0.20967741935483872,0.04838709677419355,,,,credit-g,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5742857142857143,0.628,0.5711835334476845,0.6336192109777017,0.44,0.39285714285714285,0.7085714285714285,,,0.0,62.0,,credit-g,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.56,0.624,0.5589670445161774,0.6267097064784926,0.4,0.379746835443038,0.72,,,0.0,62.0,,credit-g,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.5847619047619048,0.632,0.5799547081598364,0.6390970852509316,0.4666666666666667,0.40229885057471265,0.7028571428571428,,,0.0,62.0,,credit-g,catboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5428571428571429,0.712,0.5121951219512195,0.6370731707317072,0.12,0.6,0.9657142857142857,,,0.0,0.0,,credit-g,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.5980952380952381,0.736,0.5993589743589743,0.692948717948718,0.25333333333333335,0.6551724137931034,0.9428571428571428,0.20967741935483872,0.08064516129032258,,,,credit-g,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5809523809523809,0.648,0.5809523809523809,0.648,0.41333333333333333,0.41333333333333333,0.7485714285714286,,,0.0,62.0,,credit-g,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6057142857142856,0.688,0.6096564977179918,0.6796060533269276,0.4,0.47619047619047616,0.8114285714285714,,,0.0,62.0,,credit-g,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6457142857142857,0.712,0.648876404494382,0.7084269662921348,0.48,0.5217391304347826,0.8114285714285714,,,0.0,62.0,,credit-g,catboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5371428571428571,0.72,0.48943867429104915,0.6266775586416151,0.08,0.8571428571428571,0.9942857142857143,,,0.0,0.0,,credit-g,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.5752380952380952,0.72,0.5689230466055769,0.6710020691693763,0.21333333333333335,0.5925925925925926,0.9371428571428572,0.24193548387096775,0.04838709677419355,,,,credit-g,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5857142857142857,0.644,0.5839177185600748,0.6471622253389435,0.44,0.4125,0.7314285714285714,,,0.0,62.0,,credit-g,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6209523809523809,0.688,0.6227072208033434,0.6854887392616671,0.4533333333333333,0.4788732394366197,0.7885714285714286,,,0.0,62.0,,credit-g,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.5819047619047619,0.66,0.5837495837495837,0.6550116550116549,0.38666666666666666,0.4264705882352941,0.7771428571428571,,,0.0,62.0,,credit-g,catboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5438095238095239,0.708,0.5178462920398405,0.6389633034794325,0.13333333333333333,0.5555555555555556,0.9542857142857143,,,0.0,0.0,,credit-g,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
62,0.5876190476190476,0.7,0.5911380535990755,0.6755271593362263,0.30666666666666664,0.5,0.8685714285714285,0.2903225806451613,0.03225806451612903,,,,credit-g,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6457142857142857,0.68,0.6370499419279907,0.6869918699186991,0.56,0.47191011235955055,0.7314285714285714,,,0.0,62.0,,credit-g,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6190476190476191,0.68,0.6190476190476191,0.68,0.4666666666666667,0.4666666666666667,0.7714285714285715,,,0.0,62.0,,credit-g,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6257142857142857,0.684,0.6252300802671777,0.6845936355528568,0.48,0.47368421052631576,0.7714285714285715,,,0.0,62.0,,credit-g,catboost,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6640666314119513,0.8787061994609164,0.7070281653066597,0.857548695251765,0.3442622950819672,0.8076923076923077,0.9838709677419355,,,0.0,0.0,,yeast,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.7858011634056055,0.8840970350404312,0.7876924714869379,0.8837114167862173,0.639344262295082,0.65,0.932258064516129,0.3944954128440367,0.027522935779816515,,,,yeast,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7666842940243257,0.6981132075471698,0.6362490370474123,0.7369299419783901,0.8688524590163934,0.3375796178343949,0.6645161290322581,,,0.0,109.0,,yeast,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7877842411422528,0.7223719676549866,0.6589373532903133,0.7576574718953359,0.8852459016393442,0.36,0.6903225806451613,,,0.0,109.0,,yeast,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.7762295081967212,0.7250673854447439,0.6572779307346761,0.7595783805698694,0.8524590163934426,0.3586206896551724,0.7,,,0.0,109.0,,yeast,catboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.659227921734532,0.8706199460916442,0.6965235173824131,0.8507940182671055,0.3442622950819672,0.7241379310344828,0.9741935483870968,,,0.0,0.0,,yeast,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.770888418826018,0.8921832884097035,0.7896825396825398,0.8882257305437898,0.5901639344262295,0.7058823529411765,0.9516129032258065,0.3302752293577982,0.06422018348623854,,,,yeast,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8021681649920677,0.7574123989218329,0.6879905808477238,0.7867679105645992,0.8688524590163934,0.3925925925925926,0.7354838709677419,,,0.0,109.0,,yeast,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.8298519301956637,0.7816711590296496,0.7144553928601971,0.8074372027279397,0.9016393442622951,0.4230769230769231,0.7580645161290323,,,0.0,109.0,,yeast,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.8067424643046008,0.7870619946091644,0.7113579736264168,0.8105700853353859,0.8360655737704918,0.425,0.7774193548387097,,,0.0,109.0,,yeast,catboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6018508725542041,0.8517520215633423,0.6269448050167286,0.8213093776559883,0.22950819672131148,0.6363636363636364,0.9741935483870968,,,0.0,0.0,,yeast,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6909307244843998,0.8355795148247979,0.6947408176753848,0.8339028636682573,0.47540983606557374,0.5,0.9064516129032258,0.3669724770642202,0.045871559633027525,,,,yeast,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7257006874669487,0.6846361185983828,0.6147661013339013,0.7248777108203308,0.7868852459016393,0.3157894736842105,0.6645161290322581,,,0.0,109.0,,yeast,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7140137493389741,0.6981132075471698,0.6190685735240191,0.7355307857829808,0.7377049180327869,0.3191489361702128,0.6903225806451613,,,0.0,109.0,,yeast,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.7171073506081438,0.7142857142857143,0.6300887952441869,0.7485353084720983,0.7213114754098361,0.3308270676691729,0.7129032258064516,,,0.0,109.0,,yeast,catboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6246959280803808,0.8679245283018868,0.6604658112474553,0.8385941579597087,0.26229508196721313,0.8,0.9870967741935484,,,0.0,0.0,,yeast,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.7151242728714966,0.876010781671159,0.7427959971063419,0.8670300096780252,0.47540983606557374,0.6744186046511628,0.9548387096774194,0.3669724770642202,0.07339449541284404,,,,yeast,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7160232681121099,0.6684636118598383,0.6015872600120484,0.711141283762704,0.7868852459016393,0.3037974683544304,0.6451612903225806,,,0.0,109.0,,yeast,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7039397144368059,0.7142857142857143,0.6250381388253242,0.7478151901492863,0.6885245901639344,0.32558139534883723,0.7193548387096774,,,0.0,109.0,,yeast,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.7203331570597568,0.7196765498652291,0.6346212121212121,0.7529384137874703,0.7213114754098361,0.33587786259541985,0.7193548387096774,,,0.0,109.0,,yeast,catboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6312797461660498,0.8679245283018868,0.66764173537854,0.8408029000935169,0.2786885245901639,0.7727272727272727,0.9838709677419355,,,0.0,0.0,,yeast,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6988630354309889,0.8598382749326146,0.7182497955368617,0.8523012456111676,0.45901639344262296,0.5957446808510638,0.9387096774193548,0.3577981651376147,0.027522935779816515,,,,yeast,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7093072448439979,0.6792452830188679,0.6059567479761873,0.7200120306363591,0.7540983606557377,0.30666666666666664,0.6645161290322581,,,0.0,109.0,,yeast,catboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
