deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method
337,0.670207308688984,0.6916584890378576,0.3686868686868687,0.09792284866468842,0.13056379821958458,phoneme,hgb,13,random_deletion
337,0.6508369030620339,0.6680848396126032,0.32575757575757575,0.6379821958456974,0.3353115727002967,phoneme,hgb,13,global_top_loss
337,0.7715241419429901,0.789461587123576,0.6111111111111112,0.3827893175074184,0.020771513353115726,phoneme,hgb,13,class_proportional
337,0.7433470833994394,0.7712460872907883,0.5202020202020202,1.0,0.0,phoneme,hgb,13,oracle_deletion
337,0.7715241419429901,0.789461587123576,0.6111111111111112,0.3827893175074184,0.020771513353115726,phoneme,hgb,13,crcc_p_l0
337,0.7715241419429901,0.789461587123576,0.6111111111111112,0.3827893175074184,0.020771513353115726,phoneme,hgb,13,crcc_p_l025
337,0.7715241419429901,0.789461587123576,0.6111111111111112,0.3827893175074184,0.020771513353115726,phoneme,hgb,13,crcc_p_l05
337,0.7715241419429901,0.789461587123576,0.6111111111111112,0.3827893175074184,0.020771513353115726,phoneme,hgb,13,crcc_p_l10
337,0.7713390448992543,0.7864211713373312,0.6212121212121212,0.31750741839762614,0.0,phoneme,hgb,13,crcc_m
0,0.6747738542211239,0.695711208952221,0.3904282115869018,0.0,0.0,phoneme,hgb,29,no_cleaning
337,0.6958715523660155,0.7190433749257279,0.4357682619647355,0.12462908011869436,0.0771513353115727,phoneme,hgb,29,random_deletion
337,0.6409721232091842,0.6552872592091923,0.3123425692695214,0.7032640949554896,0.27299703264094954,phoneme,hgb,29,global_top_loss
337,0.7609719647883233,0.7739819988623816,0.6120906801007556,0.4362017804154303,0.02373887240356083,phoneme,hgb,29,class_proportional
337,0.7393184734565847,0.7660840562805278,0.5163727959697733,1.0,0.0,phoneme,hgb,29,oracle_deletion
337,0.7609719647883233,0.7739819988623816,0.6120906801007556,0.4362017804154303,0.02373887240356083,phoneme,hgb,29,crcc_p_l0
337,0.7609719647883233,0.7739819988623816,0.6120906801007556,0.4362017804154303,0.02373887240356083,phoneme,hgb,29,crcc_p_l025
337,0.7609719647883233,0.7739819988623816,0.6120906801007556,0.4362017804154303,0.02373887240356083,phoneme,hgb,29,crcc_p_l05
337,0.7609719647883233,0.7739819988623816,0.6120906801007556,0.4362017804154303,0.02373887240356083,phoneme,hgb,29,crcc_p_l10
337,0.7582418452861873,0.7720431477678724,0.6045340050377834,0.3649851632047478,0.011869436201780416,phoneme,hgb,29,crcc_m
0,0.6689928129736123,0.6901457951080427,0.36523929471032746,0.0,0.0,phoneme,hgb,47,no_cleaning
337,0.6810631623972245,0.7043491913958235,0.3904282115869018,0.12462908011869436,0.11275964391691394,phoneme,hgb,47,random_deletion
337,0.6638454551695367,0.6843861135200908,0.34760705289672544,0.7151335311572701,0.26409495548961426,phoneme,hgb,47,global_top_loss
337,0.7760773938712249,0.7909607288659743,0.6297229219143576,0.456973293768546,0.026706231454005934,phoneme,hgb,47,class_proportional
337,0.7433001177595066,0.7725877673372917,0.5138539042821159,1.0,0.0,phoneme,hgb,47,oracle_deletion
337,0.7760773938712249,0.7909607288659743,0.6297229219143576,0.456973293768546,0.026706231454005934,phoneme,hgb,47,crcc_p_l0
337,0.7760773938712249,0.7909607288659743,0.6297229219143576,0.456973293768546,0.026706231454005934,phoneme,hgb,47,crcc_p_l025
337,0.7760773938712249,0.7909607288659743,0.6297229219143576,0.456973293768546,0.026706231454005934,phoneme,hgb,47,crcc_p_l05
337,0.7760773938712249,0.7909607288659743,0.6297229219143576,0.456973293768546,0.026706231454005934,phoneme,hgb,47,crcc_p_l10
337,0.7710475315389531,0.7830187634301411,0.6322418136020151,0.3887240356083086,0.008902077151335312,phoneme,hgb,47,crcc_m
0,0.674132249734645,0.6967703463212427,0.3702770780856423,0.0,0.0,phoneme,hgb,61,no_cleaning
337,0.6813760435974209,0.7050616299748573,0.3879093198992443,0.12166172106824925,0.12166172106824925,phoneme,hgb,61,random_deletion
337,0.6679366739012194,0.689646641652579,0.3526448362720403,0.685459940652819,0.29673590504451036,phoneme,hgb,61,global_top_loss
337,0.7775401464864894,0.7952090735483286,0.6221662468513854,0.4035608308605341,0.02967359050445104,phoneme,hgb,61,class_proportional
337,0.7274514308044083,0.7562927694745334,0.4811083123425693,1.0,0.0,phoneme,hgb,61,oracle_deletion
337,0.7775401464864894,0.7952090735483286,0.6221662468513854,0.4035608308605341,0.02967359050445104,phoneme,hgb,61,crcc_p_l0
337,0.7775401464864894,0.7952090735483286,0.6221662468513854,0.4035608308605341,0.02967359050445104,phoneme,hgb,61,crcc_p_l025
337,0.7775401464864894,0.7952090735483286,0.6221662468513854,0.4035608308605341,0.02967359050445104,phoneme,hgb,61,crcc_p_l05
337,0.7775401464864894,0.7952090735483286,0.6221662468513854,0.4035608308605341,0.02967359050445104,phoneme,hgb,61,crcc_p_l10
337,0.7867787230222476,0.8023112775248354,0.6448362720403022,0.33827893175074186,0.01483679525222552,phoneme,hgb,61,crcc_m
0,0.6917645036754985,0.7175380750510285,0.4065656565656566,0.0,0.0,phoneme,hgb,83,no_cleaning
337,0.713444655983923,0.7415322891139695,0.45202020202020204,0.14540059347181009,0.09198813056379822,phoneme,hgb,83,random_deletion
337,0.6833267227246285,0.7086764560182699,0.3813131313131313,0.7151335311572701,0.27002967359050445,phoneme,hgb,83,global_top_loss
337,0.7993944682426358,0.8160113779315302,0.6616161616161617,0.3916913946587537,0.017804154302670624,phoneme,hgb,83,class_proportional
337,0.7557274313818816,0.7874528022506848,0.5303030303030303,1.0,0.0,phoneme,hgb,83,oracle_deletion
337,0.7993944682426358,0.8160113779315302,0.6616161616161617,0.3916913946587537,0.017804154302670624,phoneme,hgb,83,crcc_p_l0
337,0.7993944682426358,0.8160113779315302,0.6616161616161617,0.3916913946587537,0.017804154302670624,phoneme,hgb,83,crcc_p_l025
337,0.7993944682426358,0.8160113779315302,0.6616161616161617,0.3916913946587537,0.017804154302670624,phoneme,hgb,83,crcc_p_l05
337,0.7993944682426358,0.8160113779315302,0.6616161616161617,0.3916913946587537,0.017804154302670624,phoneme,hgb,83,crcc_p_l10
337,0.8097109841874239,0.824352350698768,0.6843434343434344,0.32047477744807124,0.002967359050445104,phoneme,hgb,83,crcc_m
